Word,Counts
waste,81
authors,82
paper,82
food,83
process,86
while,86
publishing,88
level,89
licence,90
electricity,91
iop,92
sector,92
reduction,93
gases,96
model,96
however,98
method,101
consumption,102
industry,102
factors,103
through,105
analysis,106
impacts,106
ltd,106
management,110
their,110
area,113
will,119
been,120
system,120
peat,121
water,122
ch4,125
rice,125
countries,126
power,129
not,131
than,135
soil,137
all,141
its,146
use,149
these,150
data,152
one,152
under,154
impact,156
development,157
also,160
have,161
research,169
land,177
results,183
forest,188
can,191
change,207
climate,229
production,231
which,232
co2,238
palm,251
were,282
oil,283
has,291
emission,300
carbon,302
ghg,314
study,339
gas,371
greenhouse,382
was,395
are,407
energy,417
with,451
indonesia,460
from,608
this,629
that,677
emissions,678
for,750
and,2808
the,5030
