Word,Counts
impacted,5
industrialization,5
infrared,5
insight,5
insufficient,5
intended,5
interpretation,5
investments,5
kedaung,5
krebet,5
kuznets,5
lancet,5
laws,5
lcsa,5
leverage,5
lignite,5
limestone,5
limiting,5
line,5
link,5
livelihood,5
looping,5
lowering,5
lucf,5
makes,5
mandatory,5
maps,5
methanogenic,5
microbial,5
mills,5
minimizing,5
motorized,5
mounted,5
municipal,5
networks,5
neutrality,5
nickel,5
nino,5
normative,5
nue,5
numerous,5
occurring,5
october,5
operate,5
optimum,5
outside,5
oxidation,5
oxygen,5
parameter,5
participants,5
particle,5
pati,5
peaty,5
pellita,5
percent,5
perceptions,5
plays,5
plus,5
populations,5
practice,5
preliminary,5
presidential,5
priorities,5
prioritize,5
probably,5
profiles,5
promote,5
prone,5
propose,5
protocol,5
proved,5
purposive,5
quantity,5
radar,5
rainfed,5
raised,5
randomized,5
rating,5
reached,5
reactor,5
reason,5
received,5
recommends,5
red,5
rehabilitation,5
reliable,5
reports,5
reservoirs,5
residual,5
rich,5
rigid,5
ril,5
room,5
rotation,5
sbt,5
scores,5
sdgs,5
seasons,5
sectoral,5
seen,5
slow,5
smr,5
sni,5
southern,5
soy,5
span,5
spots,5
stands,5
statistics,5
stem,5
straw,5
strengthening,5
substitute,5
successful,5
sufficient,5
summer,5
swedish,5
table,5
tests,5
threats,5
tropics,5
true,5
twice,5
underlying,5
unique,5
unlimited,5
usa,5
villages,5
workforce,5
zones,5
ability,6
acceleration,6
additionally,6
advanced,6
adverse,6
aerosols,6
african,6
agency,6
aggregates,6
amendments,6
analyses,6
anghg,6
archaeal,6
assesses,6
attempt,6
attempts,6
awareness,6
background,6
ban,6
basin,6
bay,6
big,6
block,6
burn,6
causality,6
center,6
certain,6
clearly,6
climatic,6
coastal,6
come,6
coming,6
communities,6
commuters,6
comparing,6
compost,6
concerning,6
conference,6
considerable,6
consisting,6
constant,6
contains,6
continued,6
contrast,6
core,6
coupled,6
cow,6
create,6
created,6
crisis,6
crown,6
deaths,6
debris,6
decisions,6
demands,6
denialist,6
dense,6
depend,6
depletion,6
describe,6
designed,6
detailed,6
detected,6
diagram,6
disasters,6
distributed,6
early,6
effectiveness,6
elements,6
encourage,6
enms,6
enso,6
environments,6
enzyme,6
equilibrium,6
ethylene,6
europe,6
exclusive,6
experimental,6
experts,6
explained,6
extensive,6
extremely,6
face,6
facing,6
fast,6
feasible,6
fertilization,6
fill,6
fine,6
firm,6
fishing,6
flooding,6
fluids,6
formed,6
frequency,6
fully,6
functions,6
fuzzy,6
gene,6
generating,6
goi,6
goods,6
guide,6
guidelines,6
gwl,6
hailing,6
handling,6
harvest,6
hectares,6
highlights,6
households,6
images,6
incentives,6
indicating,6
initial,6
integrity,6
intensification,6
intention,6
interest,6
intergovernmental,6
internal,6
interviews,6
introduced,6
investigates,6
involving,6
irrigated,6
john,6
jpp,6
labor,6
landfilling,6
lands,6
landsat,6
lcd,6
lidar,6
lighting,6
limit,6
linked,6
living,6
loop,6
luc,6
managing,6
mapping,6
metals,6
mhpp,6
mile,6
mineral,6
ministry,6
mixing,6
moderate,6
month,6
monthly,6
motion,6
narratives,6
nexus,6
nusa,6
nutmeg,6
oils,6
operating,6
operational,6
overcome,6
panels,6
payback,6
penetration,6
perspective,6
photovoltaic,6
plans,6
play,6
political,6
port,6
possibility,6
practical,6
pre,6
precipitation,6
press,6
private,6
procedure,6
profile,6
profitability,6
proven,6
psf,6
quantification,6
quantified,6
reaching,6
rec,6
relation,6
remain,6
revenue,6
ride,6
risks,6
river,6
robusta,6
roundtable,6
rti,6
sba,6
sections,6
sensitive,6
series,6
seven,6
significance,6
simultaneously,6
slag,6
slightly,6
smoke,6
sons,6
spatially,6
special,6
specifically,6
square,6
subsequently,6
sulfur,6
synthetic,6
tenggara,6
tidal,6
tonne,6
tools,6
training,6
transfer,6
transition,6
transparency,6
trends,6
tuna,6
turkey,6
turning,6
undisturbed,6
vast,6
vessel,6
village,6
visual,6
vulnerable,6
wells,6
wetlands,6
wide,6
wildfires,6
wiley,6
wpp,6
zone,6
aboveground,7
abundance,7
acm,7
actors,7
agc,7
alternatives,7
america,7
assist,7
bacterial,7
balangeran,7
biofuels,7
borneo,7
bunches,7
calculating,7
called,7
categorized,7
challenge,7
chicken,7
clearing,7
collection,7
complete,7
complexity,7
composition,7
conceptual,7
configuration,7
consistent,7
consumer,7
corporate,7
correlation,7
cross,7
curve,7
dea,7
december,7
dependency,7
derivative,7
diameter,7
discharge,7
discussion,7
distance,7
disturbance,7
ecological,7
econjournals,7
engineering,7
entire,7
equations,7
etc,7
eucalyptus,7
experience,7
experiments,7
feedstock,7
finally,7
foreign,7
generates,7
grow,7
having,7
heavy,7
huge,7
hydrological,7
hydrothermal,7
induced,7
influencing,7
insignificant,7
installation,7
instrument,7
jurisdictions,7
kcal,7
kernel,7
landscape,7
livelihoods,7
machine,7
maintaining,7
measurement,7
medicinal,7
methanation,7
micro,7
monitored,7
monoculture,7
mortality,7
nation,7
ndc,7
ndcs,7
northern,7
nox,7
nre,7
nuclear,7
nutrition,7
nze,7
occurred,7
occurs,7
opportunities,7
optimized,7
organization,7
past,7
peak,7
philippines,7
position,7
ppm,7
prediction,7
preparation,7
presented,7
primarily,7
promoted,7
protect,7
protected,7
protection,7
provinces,7
rbd,7
recommend,7
recovery,7
regulatory,7
require,7
restore,7
reveal,7
rooftop,7
salinity,7
savings,7
sensitivity,7
september,7
severe,7
shell,7
simple,7
software,7
stages,7
starting,7
strong,7
studied,7
substantially,7
substrate,7
targeted,7
teak,7
technique,7
threat,7
toll,7
twh,7
units,7
utilize,7
variance,7
variations,7
variety,7
vital,7
weather,7
weight,7
wetland,7
young,7
μmol,7
abundant,8
accounted,8
active,8
agroforestry,8
american,8
analyzing,8
association,8
attitude,8
base,8
basel,8
baseline,8
basic,8
battery,8
bau,8
behaviour,8
biggest,8
bioenergy,8
boost,8
boundary,8
build,8
bunch,8
burden,8
burned,8
calcium,8
collaboration,8
commissioners,8
concern,8
concerns,8
concessions,8
concluded,8
consequences,8
constitution,8
consumed,8
continuous,8
decreasing,8
delay,8
demonstrated,8
double,8
enable,8
enhanced,8
ensure,8
evaluating,8
evs,8
expenditure,8
extended,8
extreme,8
facilities,8
ffb,8
final,8
fisheries,8
fly,8
greatly,8
healing,8
highlight,8
ieee,8
ignition,8
imagery,8
indices,8
influences,8
inorganic,8
insights,8
intact,8
intensive,8
inventories,8
largely,8
lcoe,8
leachate,8
leaf,8
liquid,8
maintenance,8
majority,8
managed,8
map,8
maritime,8
mdpi,8
measures,8
mid,8
mill,8
mineralization,8
minimize,8
minimum,8
modelling,8
moisture,8
monitor,8
monitoring,8
moratorium,8
nutritional,8
operations,8
opportunity,8
optimization,8
pandemic,8
particulate,8
pathway,8
pathways,8
point,8
ponds,8
poor,8
processed,8
projection,8
proportion,8
providing,8
quantitative,8
reference,8
resistant,8
sago,8
singapore,8
situation,8
socio,8
stakeholder,8
step,8
stored,8
strength,8
strongly,8
sumatera,8
supporting,8
temporal,8
tested,8
trading,8
trees,8
valuable,8
wet,8
whilst,8
widely,8
zero,8
accounts,9
actual,9
adopted,9
affecting,9
annually,9
arabica,9
assessed,9
attractive,9
bali,9
buildings,9
ciherang,9
cities,9
class,9
combining,9
comes,9
component,9
connection,9
consumers,9
containing,9
cooperation,9
daily,9
database,9
decade,9
dependent,9
directly,9
discuss,9
dominated,9
economically,9
education,9
emerging,9
equipment,9
estimates,9
eutrophication,9
farm,9
feed,9
fertilizers,9
flexible,9
function,9
generator,9
governments,9
grain,9
grdp,9
hand,9
height,9
hybrid,9
hydro,9
import,9
included,9
indicates,9
inform,9
institutional,9
laboratory,9
leads,9
led,9
licensee,9
light,9
lowland,9
magnitude,9
marine,9
means,9
measure,9
network,9
observation,9
offs,9
operated,9
optimal,9
pattern,9
physical,9
place,9
planned,9
planted,9
policymakers,9
proper,9
qualitative,9
rainy,9
reach,9
readiness,9
recommendations,9
remains,9
reported,9
reporting,9
responsible,9
roads,9
robust,9
sample,9
seedlings,9
self,9
semi,9
sensors,9
single,9
smallholder,9
stability,9
starch,9
statistical,9
supported,9
taken,9
taking,9
testing,9
tofu,9
treatments,9
urea,9
vent,9
volume,9
absorption,10
acid,10
acidification,10
additional,10
applying,10
approaches,10
billion,10
blocks,10
clean,10
coals,10
cod,10
commitments,10
comparison,10
concentrations,10
consider,10
consideration,10
correlated,10
covers,10
cradle,10
demonstrate,10
determining,10
diets,10
digestion,10
disposal,10
diversification,10
downstream,10
dynamic,10
employed,10
established,10
estate,10
estimating,10
examined,10
examines,10
fact,10
far,10
fit,10
harvesting,10
heat,10
house,10
hypothesis,10
implications,10
importance,10
improvements,10
indicators,10
investment,10
involved,10
iod,10
lack,10
leading,10
like,10
limitations,10
massive,10
measurements,10
mexico,10
mixed,10
modeled,10
modern,10
months,10
objectives,10
observations,10
papua,10
patterns,10
pollutants,10
positively,10
predicted,10
pressures,10
progress,10
projections,10
ranges,10
rapidly,10
rcp,10
recently,10
regulations,10
remaining,10
respondents,10
rising,10
shown,10
smart,10
stand,10
standards,10
strategic,10
subsidence,10
surrounding,10
switzerland,10
tonnes,10
trend,10
union,10
upstream,10
venting,10
account,11
accuracy,11
accurate,11
affects,11
asphalt,11
audit,11
board,11
budget,11
burnt,11
committed,11
committee,11
comprehensive,11
conclusion,11
concrete,11
derived,11
diet,11
digital,11
discussed,11
driven,11
efb,11
empirical,11
enhance,11
equation,11
explore,11
focus,11
focused,11
gate,11
gross,11
individual,11
inputs,11
integrated,11
integration,11
investigated,11
islands,11
legal,11
livestock,11
mode,11
north,11
occurrence,11
offshore,11
old,11
pavement,11
peats,11
perceived,11
phase,11
physics,11
pks,11
producer,11
quantify,11
reclamation,11
relative,11
release,11
requirement,11
resolution,11
revealed,11
samples,11
scientific,11
score,11
sequestration,11
service,11
short,11
structural,11
substantial,11
suggested,11
sulawesi,11
surabaya,11
swampland,11
techniques,11
tempeh,11
tree,11
useful,11
utilizing,11
varieties,11
vegetable,11
vehicle,11
vietnam,11
volumes,11
wind,11
achieving,12
biological,12
categories,12
combination,12
concept,12
connected,12
continue,12
crucial,12
despite,12
dispersal,12
drilling,12
drivers,12
edp,12
electrical,12
embodied,12
evidence,12
examine,12
existence,12
extracted,12
factory,12
following,12
gasification,12
germany,12
governance,12
identifying,12
includes,12
influenced,12
irrigation,12
larger,12
maintain,12
maximum,12
msw,12
nitrous,12
obtain,12
outcomes,12
points,12
pollutant,12
presents,12
projects,12
promising,12
ranging,12
regency,12
released,12
relevant,12
residential,12
respiration,12
run,12
sampling,12
services,12
share,12
simulated,12
smallholders,12
solution,12
steam,12
success,12
suitable,12
targets,12
turbine,12
usd,12
vulnerability,12
wastes,12
access,13
adaptation,13
address,13
appropriate,13
ash,13
atmospheric,13
balance,13
causing,13
controlling,13
converted,13
copyright,13
days,13
decades,13
decreased,13
depth,13
differences,13
feasibility,13
gdp,13
geothermal,13
given,13
implement,13
improved,13
increases,13
increasingly,13
installed,13
kupang,13
listed,13
load,13
losses,13
medium,13
methodology,13
milk,13
modeling,13
nationally,13
occur,13
operation,13
pellet,13
plastics,13
producers,13
produces,13
programs,13
ranged,13
raw,13
reduces,13
report,13
required,13
residue,13
riau,13
rural,13
sensing,13
size,13
suggest,13
test,13
west,13
worldwide,13
africa,14
asian,14
australia,14
benefit,14
brazil,14
burning,14
canal,14
capture,14
ccs,14
combined,14
commercial,14
context,14
contributions,14
damage,14
diversity,14
dominant,14
european,14
exchange,14
financial,14
flow,14
general,14
generally,14
good,14
greater,14
groundwater,14
half,14
household,14
logging,14
media,14
pellets,14
petroleum,14
priority,14
real,14
regression,14
remote,14
russia,14
simulation,14
speed,14
stage,14
sub,14
temperatures,14
thailand,14
traditional,14
usage,14
variation,14
approximately,15
attention,15
bacteria,15
best,15
certification,15
certified,15
complex,15
contributor,15
contributors,15
crops,15
currently,15
difference,15
drainage,15
estimation,15
ground,15
groups,15
ice,15
improving,15
include,15
indian,15
logistics,15
manure,15
oxide,15
plastic,15
potentially,15
previous,15
properties,15
provided,15
recent,15
recommended,15
reductions,15
relatively,15
similar,15
soils,15
spatial,15
standard,15
storage,15
students,15
technical,15
times,15
tool,15
uncertainty,15
university,15
yields,15
able,16
accounting,16
canopy,16
challenges,16
coffee,16
combustion,16
commitment,16
common,16
compare,16
criteria,16
east,16
ecosystems,16
efficient,16
goal,16
indicate,16
investigate,16
jakarta,16
likely,16
location,16
locations,16
ltd,16
mining,16
multiple,16
nature,16
option,16
overall,16
planning,16
rspo,16
set,16
springer,16
suggests,16
survey,16
understand,16
urban,16
values,16
variable,16
biodiversity,17
calculated,17
capital,17
composting,17
considering,17
contributing,17
crop,17
decision,17
earth,17
engine,17
environmentally,17
evaluation,17
events,17
experiment,17
friendly,17
gasses,17
ghgs,17
growing,17
indirect,17
inpari,17
institute,17
iso,17
kwh,17
lead,17
literature,17
mitigating,17
necessary,17
nitrogen,17
observed,17
open,17
options,17
plan,17
price,17
recycling,17
root,17
sciences,17
security,17
solid,17
states,17
sugarcane,17
technologies,17
thermal,17
according,18
achieved,18
action,18
aim,18
availability,18
biofuel,18
collected,18
cpo,18
crude,18
decomposition,18
density,18
effort,18
emitted,18
end,18
find,18
fruit,18
grid,18
ispo,18
mitigate,18
mix,18
models,18
nutrient,18
ocean,18
paris,18
particularly,18
performed,18
planting,18
pressure,18
problems,18
projected,18
provides,18
range,18
rapid,18
response,18
resulting,18
risk,18
rubber,18
satellite,18
science,18
state,18
sumatra,18
united,18
usual,18
utilized,18
way,18
actions,19
article,19
awd,19
calculation,19
conventional,19
diesel,19
evaluated,19
fired,19
globally,19
gwp,19
indicated,19
key,19
known,19
located,19
manufacturing,19
novel,19
parameters,19
problem,19
regulation,19
resulted,19
vehicles,19
activity,20
agreement,20
calculate,20
chemical,20
costs,20
develop,20
district,20
economies,20
effective,20
equivalent,20
farmers,20
fish,20
implementing,20
improvement,20
infrastructure,20
input,20
knowledge,20
mainly,20
making,20
people,20
producing,20
requires,20
stakeholders,20
work,20
affected,21
anaerobic,21
analyzed,21
decrease,21
determined,21
extraction,21
generate,21
intensity,21
island,21
purpose,21
rise,21
secondary,21
specific,21
stocks,21
terms,21
timber,21
transport,21
urbanization,21
alternative,22
anthropogenic,22
better,22
capita,22
contributed,22
control,22
findings,22
followed,22
group,22
help,22
japan,22
lowest,22
material,22
meet,22
program,22
rainfall,22
rates,22
social,22
south,22
tax,22
wastewater,22
available,23
benefits,23
causes,23
day,23
distribution,23
extent,23
farms,23
highly,23
implemented,23
index,23
industries,23
influence,23
limited,23
market,23
needed,23
panel,23
pome,23
population,23
processes,23
public,23
resource,23
selected,23
society,23
aspects,24
contributes,24
domestic,24
dynamics,24
ecosystem,24
efforts,24
form,24
ipcc,24
issue,24
levels,24
materials,24
possible,24
proposed,24
province,24
record,24
regions,24
relationship,24
review,24
stock,24
target,24
trade,24
building,25
drought,25
evaluate,25
goals,25
improve,25
income,25
mass,25
matter,25
multi,25
paddy,25
present,25
road,25
season,25
sites,25
type,25
understanding,25
unit,25
variables,25
adoption,26
aquaculture,26
associated,26
business,26
electric,26
existing,26
fertilizer,26
flux,26
india,26
measured,26
positive,26
chain,27
essential,27
expected,27
identify,27
mean,27
methods,27
need,27
southeast,27
uses,27
vegetation,27
company,28
degraded,28
elsevier,28
fluxes,28
footprint,28
forestry,28
information,28
mangroves,28
nations,28
structure,28
studies,28
sugar,28
achieve,29
addition,29
affect,29
cement,29
design,29
disclosure,29
farming,29
needs,29
objective,29
regional,29
second,29
surface,29
types,29
expansion,30
furthermore,30
identified,30
output,30
productivity,30
ratio,30
swamp,30
treatment,30
analyze,31
asia,31
central,31
china,31
conditions,31
construction,31
dry,31
effects,31
inventory,31
malaysia,31
period,31
strategy,31
city,32
critical,32
framework,32
generated,32
restoration,32
scope,32
atmosphere,33
case,33
condition,33
issues,33
practices,33
primary,33
provide,33
region,33
sea,33
species,33
aimed,34
assess,34
community,34
human,34
java,34
major,34
order,34
site,34
wood,34
landfill,35
net,35
number,35
project,35
concentration,36
conservation,36
cultivation,36
lca,36
support,36
ton,36
conversion,37
economy,37
international,37
negative,37
obtained,37
role,37
strategies,37
yield,37
applied,38
carried,38
cause,38
estimate,38
kalimantan,38
lower,38
produce,38
shows,38
small,38
companies,39
determine,39
direct,39
solar,39
characteristics,40
rate,40
reduced,40
utilization,40
application,41
cover,41
plantations,41
product,41
quality,41
agriculture,42
developed,42
fields,42
health,42
tons,42
air,43
capacity,43
factor,43
loss,43
pollution,43
scale,43
considered,44
field,44
industrial,44
developing,45
fuels,45
large,45
sectors,46
term,46
local,47
non,47
plantation,47
processing,47
scenarios,47
significantly,47
temperature,47
biogas,48
changes,48
million,48
new,48
performance,48
plants,48
annual,49
dioxide,49
fires,49
found,49
systems,49
fire,50
authors,51
content,51
country,51
effect,51
scenario,51
caused,52
contribution,52
long,52
natural,52
produced,52
contribute,53
current,53
especially,53
estimated,53
future,53
increased,53
methane,53
years,53
mangrove,54
products,54
degradation,55
highest,55
largest,55
resources,55
source,56
world,56
important,57
main,57
cost,58
demand,58
different,58
green,58
implementation,59
forests,60
growth,60
sustainability,60
aims,61
approach,61
time,61
reducing,62
tropical,62
value,62
areas,63
fuel,63
biodiesel,64
conducted,64
supply,64
organic,65
reserved,65
efficiency,66
generation,66
sources,66
technology,66
average,68
peatlands,68
policies,68
related,68
fossil,69
peatland,69
agricultural,70
deforestation,70
environment,70
including,70
life,70
transportation,70
compared,71
assessment,72
increasing,72
mitigation,72
higher,73
cycle,74
policy,74
rights,74
activities,75
coal,78
result,78
government,79
showed,79
respectively,81
paper,82
plant,84
biomass,85
warming,86
food,87
low,87
significant,87
indonesian,88
licence,90
national,90
waste,90
level,91
process,91
iop,92
electricity,94
reduction,94
year,94
sector,95
model,100
economic,101
gases,101
industry,102
factors,103
publishing,103
method,104
sustainable,105
consumption,106
analysis,107
management,110
area,113
impacts,114
published,118
increase,121
potential,122
system,123
total,123
high,124
renewable,125
countries,126
rice,126
power,129
reduce,130
peat,131
water,131
soil,139
based,145
data,154
development,159
impact,167
research,169
results,194
forest,195
use,204
global,208
land,214
change,217
environmental,219
climate,233
production,236
palm,257
oil,286
emission,303
carbon,318
ghg,319
study,352
gas,373
greenhouse,383
energy,429
indonesia,522
emissions,679
