Country Name,Country Code,Series Name,Series Code,2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015]
Guam,GUM,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,47.61343547,46.34351359,46.13595244,43.74554949,49.05615857,56.60677735,57.38514384,54.66031483,54.940392,59.16934189,57.68281102,60.02963512,59.51871658,53.26780479
Guam,GUM,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,,,,,,,,,,,,,,,,
Guam,GUM,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,,,,,,,,,,,,,,,,
Guam,GUM,Start-up procedures to register a business (number),IC.REG.PROC,,,,,,,,,,,,,,,,
Guam,GUM,Market capitalization of listed domestic companies (% of GDP),CM.MKT.LCAP.GD.ZS,,,,,,,,,,,,,,,,
Guam,GUM,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,
Guam,GUM,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,16.98004844,20.18275922,43.3680688,48.84169293,59.75464013,,,,,,,,,,,
Guam,GUM,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,,,,,,,,,,,,,,,,
Guam,GUM,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,,,,,,,,,,,,15.91091493,13.0294397,13.42841267,19.91087344,12.70908777
Guam,GUM,Net barter terms of trade index (2000 = 100),TT.PRI.MRCH.XD.WD,100,102.1672532,100.8705367,107.1860621,105.6559787,97.43968572,94.70175508,95.34749935,93.92784587,102.4940673,103.6256526,101.7902411,99.66665455,98.90382458,101.7538476,122.5964994
Guam,GUM,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,,,,,,,,,,,,,,,,
Guam,GUM,Total debt service (% of GNI),DT.TDS.DECT.GN.ZS,,,,,,,,,,,,,,,,
Guam,GUM,Net migration,SM.POP.NETM,-1566,-1898,-1754,-2044,-2368,-2333,-2669,-2874,-2933,-2933,-1850,-1852,-1850,-1852,-1852,-1852
Guam,GUM,"Personal remittances, paid (current US$)",BM.TRF.PWKR.CD.DT,,,,,,,,,,,,,,,,
Guam,GUM,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,,,,,,,,,,,,,,,,
Guam,GUM,Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,,,,,,,,,,,,,,,,
Guatemala,GTM,"Population, total",SP.POP.TOTL,11589761,11871565,12147518,12415334,12682108,12948292,13213330,13477017,13739299,14000190,14259687,14521515,14781942,15043981,15306316,15567419
Guatemala,GTM,Population growth (annual %),SP.POP.GROW,2.433943645,2.4024009,2.297882417,2.180745246,2.125985971,2.077170631,2.026228097,1.975962167,1.927447638,1.881063438,1.836556428,1.819487756,1.777495787,1.757167698,1.728757603,1.691465093
Guatemala,GTM,Surface area (sq. km),AG.SRF.TOTL.K2,108890,108890,108890,108890,108890,108890,108890,108890,108890,108890,108890,108890,108890,108890,108890,108890
Guatemala,GTM,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,56,,,,,,51,,,,,,,,59.3,
Guatemala,GTM,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,19403789171,18999566446,19457464738,20751696799,23402807716,25851459449,28435502489,31906888361,35859941513,37151591997,38993103271,42189530755,46675386670,50804504400,54279237141,57670223795
Guatemala,GTM,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,1670,1600,1600,1670,1850,2000,2150,2370,2610,2650,2730,2910,3160,3380,3550,3700
Guatemala,GTM,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,54463891155,57440007121,59906378595,62706303614,66230666005,70494035987,76186339570,83014420337,88167498293,88867704978,91985130673,97566174069,1.04E+11,1.09E+11,1.16E+11,1.25E+11
Guatemala,GTM,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,4700,4840,4930,5050,5220,5440,5770,6160,6420,6350,6450,6720,7060,7270,7560,8000
Guatemala,GTM,Income share held by lowest 20%,SI.DST.FRST.20,3.5,,,,,,3.2,,,,,,,,4.5,
Guatemala,GTM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,67.446,67.946,68.386,68.797,69.165,69.168,69.812,70.1,70.356,70.641,70.878,71.177,71.463,71.728,71.964,72.103
Guatemala,GTM,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,4.583,4.502,4.371,4.25,4.134,3.974,3.845,3.716,3.571,3.465,3.375,3.292,3.219,3.151,3.088,3.029
Guatemala,GTM,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,109.177,110.434,106.66,99.616,96.107,93.434,90.832,91.574,90.46,89.986,89.008,90.535,90.895,83.341,81.595,80.387
Guatemala,GTM,"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,,,43.3,,,,,,,54.1,,,,,,60.6
Guatemala,GTM,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,41.4,41.4,41.4,,,,,31.4,,51.5,52.3,,58.7,62.8,67,65.5
Guatemala,GTM,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,52.1,50.1,48.1,46.2,44.4,42.7,41,39.4,37.8,36.3,34.8,33.4,32.1,30.8,29.5,28.4
Guatemala,GTM,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,18.8,,18.2,,,,,,,14.1,,,,,,12.4
Guatemala,GTM,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,86,91,92,94,95,93,95,86,96,92,93,89,93,91,68,79
Guatemala,GTM,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,55.51237106,58.03934097,61.58015823,,67.26300812,70.92420197,73.92884064,74.67053223,77.5581665,81.62690735,83.62596893,85.79241943,84.75212097,84.86328888,84.669487,82.71166992
Guatemala,GTM,"School enrollment, secondary (% gross)",SE.SEC.ENRR,30.38552094,32.67148972,35.805439,,39.48091125,41.50666046,43.33914185,44.99457169,45.73696136,47.51139069,52.33045959,52.81829834,53.12337112,53.19881058,52.61470032,54.1973381
Guatemala,GTM,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.897010028,0.904659986,0.911300004,,0.923690021,0.930589974,0.938380003,0.946510017,0.954259992,0.964259982,0.966210008,0.966910005,0.964240015,0.959980011,0.961950004,0.958909988
Guatemala,GTM,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.6,0.6,0.6,0.6,0.5,0.5,0.5,0.5,0.5,0.4,0.4,0.4,0.4,0.3,0.3,0.3
Guatemala,GTM,Forest area (sq. km),AG.LND.FRST.K2,42092,41605.4,41118.8,40632.2,40145.6,39659,39172.4,38685.8,38199.2,37712.6,37226,36952.4,36678.8,36405.2,36131.6,35858
Guatemala,GTM,"Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)",ER.GDP.FWTL.M3.KD,,15.61248097,15.09653029,14.48641068,14.03739224,13.67050598,13.62505462,14.48857226,14.96575686,15.03712827,15.47082543,16.1150162,16.59439096,17.20752371,17.9722222,18.70767624
Guatemala,GTM,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,607.4955299,605.5050029,596.5398034,606.7471081,611.736235,602.3859363,599.5329716,631.5676533,593.720684,668.796352,714.9102221,750.609079,749.0445437,800.6522343,863.5689345,
Guatemala,GTM,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.81257931,0.826706504,0.861797447,0.849183759,0.84802148,0.890364536,0.871937657,0.920834336,0.818113064,0.846581368,0.802422942,0.808207684,0.821624114,0.864438741,0.911199011,1.04932616
Guatemala,GTM,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,332.1897665,359.5987555,364.8481937,453.8742172,486.9064354,486.1645073,540.4390869,552.4961496,540.8572883,549.9211082,556.0430604,550.2869363,550.2659935,578.9026189,601.1897311,
Guatemala,GTM,GDP (current US$),NY.GDP.MKTP.CD,19288827159,18405203853,20444205991,21576351799,23577286227,26783543667,29744368111,33567868323,38503862831,37125943565,40676432029,46876114650,49593961142,52996540704,57852399964,62186186576
Guatemala,GTM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.608868717,2.332574866,3.839287086,2.560377668,3.137916836,3.276026926,5.351397787,6.33771869,3.293524,0.476898107,2.884175428,4.163906883,2.974708568,3.694819199,4.443977583,4.092170816
Guatemala,GTM,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,6.830114668,-5.610145284,6.469175065,4.471234672,6.023858814,5.668435626,4.981332971,7.115350543,9.407491822,3.600175273,5.137572988,6.894643403,3.377750844,3.358446346,2.860311607,2.23162146
Guatemala,GTM,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,22.82114793,14.17214684,14.17028685,13.4691279,13.0735433,12.58996769,11.44906829,11.63760793,11.33366489,11.8486079,11.23415169,11.25874275,10.72274975,10.3562211,10.0744835,9.967003032
Guatemala,GTM,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,19.79111628,27.3420735,27.18268952,27.44249661,27.88335509,27.58113724,28.26904536,27.88436382,28.11681614,27.52597452,27.49182654,27.94362123,28.12343712,22.95294843,23.19271653,22.73751094
Guatemala,GTM,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,20.1950344,28.66354829,26.7262768,26.18109972,27.41940971,25.45490151,25.33983343,25.9805176,25.12434592,24.36782648,26.22546433,27.06770578,25.26709264,21.9981554,21.74436292,19.82990769
Guatemala,GTM,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,28.95055351,42.00548489,40.37853473,40.82123947,42.79546265,41.64879809,42.57209031,43.02084671,40.0543846,33.67286049,36.89972824,37.97934526,36.6923267,34.68706536,33.33891636,30.06354563
Guatemala,GTM,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,17.83538743,19.9770448,20.88790857,20.62150678,21.18960606,20.05113862,21.16500831,21.16956642,16.67156432,13.26660146,14.16419369,15.48217542,15.19414459,15.84262664,15.07116233,14.8281551
Guatemala,GTM,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,10.15445641,12.18588593,12.69521436,12.4418005,12.3171708,11.93600439,12.705932,12.8512588,12.05314372,11.04873578,11.25089521,11.58863152,11.65362877,11.67480802,12.00206827,11.46277524
Guatemala,GTM,Start-up procedures to register a business (number),IC.REG.PROC,,,,16,16,16,14,14,14,14,14,14,14,9,9,9
Guatemala,GTM,Market capitalization of listed domestic companies (% of GDP),CM.MKT.LCAP.GD.ZS,,,,,,,,,,,,,,,,
Guatemala,GTM,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,0.918401635,1.052062929,0.762245026,0.815655343,0.479416089,0.383913657,0.431829465,0.398456601,0.468231103,0.395326074,0.441382604,0.459619448,0.475870731,0.501954236,0.456214349,0.432011238
Guatemala,GTM,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,7.300943584,9.546360896,12.83241236,16.18690866,24.65101557,34.34196966,53.52317101,86.86504525,106.9329547,121.3756936,124.2372253,131.3187407,137.4052058,140.8080978,107.624353,113.250852
Guatemala,GTM,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,,,,,,,,3.676232824,4.334370902,4.816683025,6.336759982,4.971641758,5.070397254,5.145011066,5.386782369,5.476163577
Guatemala,GTM,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,40.863034,43.86259486,57.82078309,58.33238222,61.54652347,59.29013799,60.31393887,60.99285127,57.87471272,50.49029924,54.82535928,57.62849631,54.38767015,51.97131668,50.27449167,45.53583611
Guatemala,GTM,Net barter terms of trade index (2000 = 100),TT.PRI.MRCH.XD.WD,100,87.94320721,87.94095437,90.57916863,106.6302279,125.5248595,141.0268646,161.4480436,200.6796864,172.5326649,204.0455181,258.2402996,244.0366477,229.5897031,219.1480204,171.8265134
Guatemala,GTM,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,3948027446,4381821175,4527094224,5157578026,8094354234,9506426234,10946171835,12678187392,13823078748,14824423718,15043073564,16281345424,15367094882,17484024751,19511836132,20378217942
Guatemala,GTM,Total debt service (% of GNI),DT.TDS.DECT.GN.ZS,2.076753636,2.318481564,2.107999405,2.172487208,4.011701422,3.970402455,4.379084665,4.635837304,4.260490872,4.849858793,4.045933307,4.523969489,3.281612792,5.652378716,3.497477631,3.479133924
Guatemala,GTM,Net migration,SM.POP.NETM,-66153,-59249,-55245,-54666,-47399,-49600,-42071,-40617,-42607,-43051,-36072,-33204,-32572,-35666,-40409,-48162
Guatemala,GTM,"Personal remittances, paid (current US$)",BM.TRF.PWKR.CD.DT,55600000,32488093.31,81922957.21,86086000,33700000,42100000,45500000,16900000,26473340,21976600,20762470,26790600,27905200,27745530,26125590,22906100
Guatemala,GTM,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,-788600000,-936494410.4,-1016996774,19488617.6,321400000,540000000,635300000,859200000,731386670,499821250,1102460180,876760590,1399819890,1522143500,1407555280,1203355080
Guatemala,GTM,Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,22.49399381,19.13479846,20.84705744,20.88626835,18.41255369,20.81201219,37.89128202,34.50541012,39.2669233,27.18248806,28.19556962,24.34801103,20.62584298,33.00987991,18.28264857,26.41992282
Guinea,GIN,"Population, total",SP.POP.TOTL,8336967,8445717,8577790,8772254,8961039,9140114,9330625,9547082,9779785,10021323,10270728,10527712,10788692,11055430,11333365,11625998
Guinea,GIN,Population growth (annual %),SP.POP.GROW,1.963136385,1.29599678,1.55168556,2.241748134,2.129239418,1.978667795,2.062914279,2.293355724,2.40819421,2.43976227,2.458278464,2.471311108,2.448752998,2.442316141,2.482932008,2.549276719
Guinea,GIN,Surface area (sq. km),AG.SRF.TOTL.K2,245860,245860,245860,245860,245860,245860,245860,245860,245860,245860,245860,245860,245860,245860,245860,245860
Guinea,GIN,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,,,,,,,,,,,,,,,,
Guinea,GIN,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,3325081107,3056103285,2989514560,2967375695,3330860789,3263311086,3711871538,4437364244,6048720445,6707597773,7036997439,7089757055,7465885058,7611229359,8305213721,8703469631
Guinea,GIN,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,400,360,350,340,370,360,400,460,620,670,690,670,690,690,730,750
Guinea,GIN,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,9909271557,10456615817,11322277520,11203897479,11750601774,12292234696,13583626121,14896100222,15760668716,15493779479,16667173171,17815489450,18819737532,18776195192,19471089653,20460340883
Guinea,GIN,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,1190,1240,1320,1280,1310,1340,1460,1560,1610,1550,1620,1690,1740,1700,1720,1760
Guinea,GIN,Income share held by lowest 20%,SI.DST.FRST.20,,,5.8,,,,,6.3,,,,,7.6,,,
Guinea,GIN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,52.479,52.662,53.278,53.678,54.117,54.632,55.108,55.553,56.044,56.348,56.72,57.019,57.406,57.791,57.886,58.134
Guinea,GIN,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,5.936,5.85,5.793,5.737,5.719,5.698,5.659,5.617,5.558,5.508,5.397,5.296,5.195,5.116,5.049,5.022
Guinea,GIN,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,158.157,153.812,152.832,148.024,143.785,141.821,143.044,144.163,146.023,145.831,146.808,143.749,140.306,138.189,135.467,132.184
Guinea,GIN,"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,,,,,,9.1,,,,,,,5.6,,,
Guinea,GIN,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,,,,48.7,,32.4,,46.1,46.1,,,,41.1,,,
Guinea,GIN,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,165.6,159,152.9,147,141.8,137.2,133.3,129.8,126.9,124.3,121.9,119.8,117.7,115.7,114.5,112.6
Guinea,GIN,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,,,,,,22.7,,16.4,,,,,18.8,,,
Guinea,GIN,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,42,44,46,48,50,51,51,57,55,53,58,62,58,54,50,47
Guinea,GIN,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,31.67450905,33.42895126,37.35200119,37.54304886,47.19324875,53.20787811,57.48635101,57.76227188,50.64950943,56.75358963,56.91796112,59.05986023,60.10137939,60.8259201,62.25954056,60.2975502
Guinea,GIN,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,18.35310936,20.94878006,22.52856064,24.62866974,29.06084061,32.28936005,,33.88420868,,,37.60303116,37.80607986,38.87771606,39.33396912,35.7721405
Guinea,GIN,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,,0.618799984,0.641359985,0.670920014,0.682900012,0.707319975,0.727469981,,0.752470016,,,0.779540002,0.774029851,0.774895191,0.785929978,0.765342057
Guinea,GIN,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7
Guinea,GIN,Forest area (sq. km),AG.LND.FRST.K2,69290,68930,68570,68210,67850,67490,67130,66770,66410,66050,65690,65330,64970,64610,64250,63890
Guinea,GIN,"Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)",ER.GDP.FWTL.M3.KD,8.955813135,9.633452125,10.05426663,10.10329828,10.26259903,10.49193344,10.18541481,10.45504127,10.4780726,9.985252327,10.10011675,10.30674622,10.55983627,10.62928994,10.68424712,10.76300431
Guinea,GIN,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,,,,,
Guinea,GIN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.178830023,0.185348384,0.189745844,0.194180424,0.197410144,0.200653952,0.203737692,0.207089454,0.205679368,0.211728531,0.243361522,0.249161451,0.230305954,0.196907764,0.197937682,0.218484469
Guinea,GIN,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,,,,,,,,,,,,,,,,
Guinea,GIN,GDP (current US$),NY.GDP.MKTP.CD,2995361141,2829435957,2950198649,3446441698,3635458133,2937071767,4220019243,6281917656,6964179194,6716904569,6853467858,6785137173,7638045254,8376613843,8778473615,8794202444
Guinea,GIN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.503060562,3.658346471,5.164609466,1.24860126,2.340117313,2.997272562,1.189602117,6.817471113,4.133016159,-1.122642048,4.81336017,5.612111774,5.915286261,3.945687086,3.696553117,3.825910569
Guinea,GIN,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,6.30012396,1.752426317,0.432772378,15.91069656,16.52158332,27.39084537,100.6077468,13.61887594,16.7051244,1.771029244,16.10262923,8.999279914,11.51597068,4.329351575,2.615896684,2.972289355
Guinea,GIN,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,20.98183124,21.74068348,21.63161471,20.7799679,23.31419591,22.28106496,15.58456636,16.81970923,15.98000719,16.36061888,17.48494873,16.06974963,16.83167319,17.54527212,17.52381638,18.47824054
Guinea,GIN,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,31.38226258,31.81576118,31.321626,31.72386291,30.5082264,32.06006905,34.27539791,30.76639997,32.93284243,32.28872839,32.3138345,32.61439807,31.5767628,29.64071455,29.69416739,26.32463978
Guinea,GIN,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,24.52387304,28.57866275,26.47781058,25.95674335,24.62597518,34.78565309,23.82431116,23.55095814,21.64046458,22.51579108,30.34120398,32.60224123,33.1373916,26.47062065,26.68851014,21.49687039
Guinea,GIN,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,28.95784597,30.018247,28.97042449,25.18539567,25.8162429,35.11107283,45.56199246,47.57008061,42.54378614,47.29956289,43.20536258,53.35243189,53.53693264,53.95582379,50.08345339,50.94585499
Guinea,GIN,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,20.47278961,16.47788213,14.53812401,21.61600363,20.7276096,19.53483182,24.5634012,23.4196755,26.21770065,21.30661486,20.32539913,24.0533327,26.02152624,23.49396044,22.81657671,24.16336504
Guinea,GIN,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,,,,,,,,,,,,,,,,
Guinea,GIN,Start-up procedures to register a business (number),IC.REG.PROC,,,,12,12,12,12,12,12,12,12,12,7,7,7,7
Guinea,GIN,Market capitalization of listed domestic companies (% of GDP),CM.MKT.LCAP.GD.ZS,,,,,,,,,,,,,,,,
Guinea,GIN,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,1.534637514,3.100210546,3.324680244,2.441181415,2.22856441,,,,,,,,2.286598227,2.349606844,2.240219514,2.517735345
Guinea,GIN,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0.505123746,0.659150668,1.05822129,1.271053027,1.728594195,2.067807907,,20.94880928,28.11922757,34.81576235,38.94563268,46.16948108,51.76438441,67.26532573,76.6188968,92.58559996
Guinea,GIN,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,,,,,,,,,,,,,,2.496890337,5.082024553,0.959602494
Guinea,GIN,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,42.66597382,47.07652057,46.64092706,36.24027648,41.92043876,56.96149541,47.1324865,38.53918712,38.88469731,31.41327941,41.96415683,52.15812017,54.75222862,44.8271828,50.55548601,45.1774908
Guinea,GIN,Net barter terms of trade index (2000 = 100),TT.PRI.MRCH.XD.WD,100,96.98412118,97.16543053,96.71441013,105.1090672,107.9471688,132.2867458,130.4623291,119.6324653,100.2107333,117.0828404,116.0975676,108.5366699,101.2206736,98.64293661,97.7556723
Guinea,GIN,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,3074719049,2912060904,3164480511,3174936865,3215975091,3082308084,3158729938,3305381166,3198361393,3232022942,3245354176,3209403952,1341955983,1681618744,1844271889,2042183634
Guinea,GIN,Total debt service (% of GNI),DT.TDS.DECT.GN.ZS,5.885385606,4.053013266,3.575855227,3.355471022,5.181441293,6.31151844,3.996037975,2.603860418,1.874195825,1.82507981,1.183799609,2.673629816,1.688842236,0.489545784,0.609768231,0.887083429
Guinea,GIN,Net migration,SM.POP.NETM,-77558,-155276,-33495,-36982,-56110,-71104,-48145,-34349,-32957,-34050,-31352,-29092,-32842,-29151,-22750,-15127
Guinea,GIN,"Personal remittances, paid (current US$)",BM.TRF.PWKR.CD.DT,26910849.5,36833045.67,17810000,46376410.98,47950000,59860000,51600000,38960000,55510000,44870000,40980000,38810000,50720000,80680000,35857981.15,25699500.51
Guinea,GIN,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,9942000,1677000,30000000,78966000,97900000,105000000,125000000,385900000,381880000,91030000,0,956060000,605560000,190000,-73758603.66,53272458.42
Guinea,GIN,Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,18.40117679,34.24812837,29.63350728,28.5707647,30.66720249,21.10586407,18.55395487,26.98311226,35.91285506,21.71968748,21.51454125,19.198853,58.70591035,42.29053131,49.68691956,46.39601903
Guinea-Bissau,GNB,"Population, total",SP.POP.TOTL,1230849,1257380,1285678,1315653,1347009,1379713,1414091,1450572,1488431,1527196,1567220,1609017,1652717,1697753,1743309,1788919
Guinea-Bissau,GNB,Population growth (annual %),SP.POP.GROW,2.000211927,2.132601582,2.225601466,2.304691466,2.35534586,2.398892761,2.461141531,2.547103956,2.57645836,2.571082925,2.586997493,2.632008434,2.679716679,2.688501174,2.647941932,2.582649543
Guinea-Bissau,GNB,Surface area (sq. km),AG.SRF.TOTL.K2,36130,36130,36130,36130,36130,36130,36130,36130,36130,36130,36130,36130,36130,36130,36130,36130
Guinea-Bissau,GNB,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,,,64.7,,,,,,,,48.7,,,,,
Guinea-Bissau,GNB,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,251824382.4,307357941,380389821.6,424667256.7,501541381.9,576167997.5,607835605.5,658844473.6,744243077.6,832910593,890443051.5,998493461.8,1004412317,1050179957,1087414365,1106352161
Guinea-Bissau,GNB,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,200,240,300,320,370,420,430,450,500,550,570,620,610,620,620,620
Guinea-Bissau,GNB,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,1243835259,1290274911,1323827827,1354737412,1434996791,1542942634,1643949134,1751200255,1822285317,1902174064,2030228734,2262774007,2187093804,2205787896,2415238570,2842389875
Guinea-Bissau,GNB,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,1010,1030,1030,1030,1070,1120,1160,1210,1220,1250,1300,1410,1320,1300,1390,1590
Guinea-Bissau,GNB,Income share held by lowest 20%,SI.DST.FRST.20,,,7.2,,,,,,,,4.5,,,,,
Guinea-Bissau,GNB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,50.121,50.445,50.986,51.405,52.15,52.249,53.371,54.155,54.646,55.541,56.23,56.967,57.69,58.232,58.61,59.128
Guinea-Bissau,GNB,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,5.72,5.63,5.612,5.566,5.5,5.454,5.417,5.399,5.274,5.152,5.061,5.047,5.003,4.937,4.802,4.671
Guinea-Bissau,GNB,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,128.41,128.518,128.466,126.872,123.773,121.235,119.548,118.979,117.226,113.413,111.733,111.7,109.519,108.186,105.516,102.21
Guinea-Bissau,GNB,"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,7.6,,,,,,10.3,,,,14.2,,,,16,
Guinea-Bissau,GNB,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,31.8,,,,,,31,,,,43,,,,45,
Guinea-Bissau,GNB,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,174.5,169.1,163.4,157.6,151.5,145.2,138.9,132.6,126.3,120.1,114.4,109,103.9,99.4,95.5,91.8
Guinea-Bissau,GNB,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,19.8,,,,,,,,,,18,,17,,17,
Guinea-Bissau,GNB,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,71,72,73,74,75,76,74,73,71,69,76,83,81,81,81,80
Guinea-Bissau,GNB,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,28.31343079,,,,,,,,,,65.14251709,,,,,
Guinea-Bissau,GNB,"School enrollment, secondary (% gross)",SE.SEC.ENRR,18.08779907,,,,,32.01467896,34.16217041,,,,,,,,,
Guinea-Bissau,GNB,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.644640028,,,,,,,,,,,,,,,
Guinea-Bissau,GNB,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,3.1,3.3,3.5,3.7,3.8,3.9,3.9,3.9,3.9,4,3.9,3.9,3.9,3.8,3.8,3.7
