Country Name,Country Code,Indicator Name,Indicator Code,2017,2018,2019
Indonesia,IDN,Adjusted savings: particulate emission damage (% of GNI),NY.ADJ.DPEM.GN.ZS,0.567542355,0.554759518,0.545808886
Indonesia,IDN,Adjusted savings: mineral depletion (% of GNI),NY.ADJ.DMIN.GN.ZS,0.205890738,0.383257429,0.345430624
Indonesia,IDN,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,0.0,0.0,0.0
Indonesia,IDN,Adjusted savings: education expenditure (% of GNI),NY.ADJ.AEDU.GN.ZS,3.266724795,3.266724795,3.266724795
Indonesia,IDN,"Services, value added (annual % growth)",NV.SRV.TOTL.KD.ZG,5.653780856,5.821343234,6.39180523
Indonesia,IDN,"Services, value added per worker (constant 2015 US$)",NV.SRV.EMPL.KD,7101.784672,7227.502876,7286.839388
Indonesia,IDN,Machinery and transport equipment (% of value added in manufacturing),NV.MNF.MTRN.ZS.UN,16.00343426,15.89258691,15.89258691
Indonesia,IDN,"Industry (including construction), value added (constant LCU)",NV.IND.TOTL.KN,3.98E15,4.15E15,4.31E15
Indonesia,IDN,"Industry (including construction), value added (current US$)",NV.IND.TOTL.CD,4.0E11,4.14E11,4.36E11
Indonesia,IDN,"Manufacturing, value added (constant 2015 US$)",NV.IND.MANF.KD,1.96E11,2.05E11,2.13E11
Indonesia,IDN,"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,3.915932501,3.884157966,3.606501572
Indonesia,IDN,Gross national expenditure (current LCU),NE.DAB.TOTL.CN,1.36E16,1.49E16,1.59E16
Indonesia,IDN,Final consumption expenditure (constant LCU),NE.CON.TOTL.KN,6.28E15,6.6E15,6.93E15
Indonesia,IDN,Final consumption expenditure (current US$),NE.CON.TOTL.CD,6.74E11,6.88E11,7.47E11
Indonesia,IDN,Households and NPISHs Final consumption expenditure per capita growth (annual %),NE.CON.PRVT.PC.KD.ZG,3.930358162,4.125943619,4.179227383
Indonesia,IDN,Households and NPISHs Final consumption expenditure (constant 2015 US$),NE.CON.PRVT.KD,5.45E11,5.73E11,6.03E11
Indonesia,IDN,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,9.120571152,9.021231804,8.808471291
Indonesia,IDN,General government final consumption expenditure (current LCU),NE.CON.GOVT.CN,1.24E15,1.34E15,1.39E15
Indonesia,IDN,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,0.865191376,0.718949727,0.728504562
Indonesia,IDN,"Armed forces personnel, total",MS.MIL.TOTL.P1,676000.0,675500.0,676000.0
Indonesia,IDN,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,1281.385524,1285.865352,1690.359578
Indonesia,IDN,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,4.178960671,3.109150843,3.58410559
Indonesia,IDN,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,1.1600194E7,1.202836E7,1.2111471E7
Indonesia,IDN,"Railways, goods transported (million ton-km)",IS.RRS.GOOD.MT.K6,13396.0,15091.0,15573.0
Indonesia,IDN,Statistical performance indicators (SPI): Pillar 5 data infrastructure score (scale 0-100),IQ.SPI.PIL5,50.0,55.0,55.0
Indonesia,IDN,Statistical performance indicators (SPI): Pillar 1 data use score (scale 0-100),IQ.SPI.PIL1,100.0,100.0,100.0
Indonesia,IDN,Statistical Capacity Score (Overall Average) (scale 0 - 100),IQ.SCI.OVRL,86.66666667,85.55556667,88.8889
Indonesia,IDN,"Trademark applications, nonresident, by count",IP.TMK.NRCT,16191.0,29221.0,45049.0
Indonesia,IDN,"Industrial design applications, resident, by count",IP.IDS.RSCT,2319.0,2432.0,1798.0
Indonesia,IDN,Total tax and contribution rate (% of profit),IC.TAX.TOTL.CP.ZS,30.0,30.1,30.1
Indonesia,IDN,"Start-up procedures to register a business, male (number)",IC.REG.PROC.MA,12.22,11.0,11.22
Indonesia,IDN,"Time required to start a business, female (days)",IC.REG.DURS.FE,24.54,21.0,12.64
Indonesia,IDN,"Cost of business start-up procedures, female (% of GNI per capita)",IC.REG.COST.PC.FE.ZS,11.0,6.1,5.7
Indonesia,IDN,Strength of legal rights index (0=weak to 12=strong),IC.LGL.CRED.XQ,6.0,6.0,6.0
Indonesia,IDN,"Cost to import, documentary compliance (US$)",IC.IMP.CSDC.CD,164.4,164.4,164.4
Indonesia,IDN,"Time to export, border compliance (hours)",IC.EXP.TMBC,62.56737,62.56737,56.28
Indonesia,IDN,Public credit registry coverage (% of adults),IC.CRD.PUBL.ZS,55.3,58.2,30.9
Indonesia,IDN,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,78.69303054,81.2661059,83.85609129
Indonesia,IDN,Lifetime risk of maternal death (1 in: rate varies by country),SH.MMR.RISK,220.0,230.0,310.0
Indonesia,IDN,"Incidence of malaria (per 1,000 population at risk)",SH.MLR.INCD.P3,2.813762728,2.480641102,2.872363408
Indonesia,IDN,"Immunization, HepB3 (% of one-year-old children)",SH.IMM.HEPB,85.0,85.0,85.0
Indonesia,IDN,Young people (ages 15-24) newly infected with HIV,SH.HIV.INCD.YG,17000.0,16000.0,15000.0
Indonesia,IDN,Adults (ages 15-49) newly infected with HIV,SH.HIV.INCD,30000.0,28000.0,26000.0
Indonesia,IDN,Children (0-14) living with HIV,SH.HIV.0014,17000.0,18000.0,18000.0
Indonesia,IDN,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,90.10462418,90.88029952,91.64729028
Indonesia,IDN,"Mortality rate, neonatal (per 1,000 live births)",SH.DYN.NMRT,13.1,12.6,12.1
Indonesia,IDN,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,28.1,27.1,26.1
Indonesia,IDN,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,37.1,37.4,37.7
Indonesia,IDN,"Probability of dying among children ages 5-9 years (per 1,000)",SH.DYN.0509,3.1,3.0,2.9
Indonesia,IDN,Number of deaths ages 15-19 years,SH.DTH.1519,22335.0,21671.0,21125.0
Indonesia,IDN,Women Business and the Law Index Score (scale 1-100),SG.LAW.INDX,64.375,64.375,64.375
Indonesia,IDN,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,2.669980049,3.0,2.841850042
Indonesia,IDN,Lower secondary school starting age (years),SE.SEC.AGES,13.0,13.0,13.0
Indonesia,IDN,"Regulatory Quality: Percentile Rank, Upper Bound of 90% Confidence Interval",RQ.PER.RNK.UPPER,66.34615326,63.94230652,64.90384674
Indonesia,IDN,Regulatory Quality: Estimate,RQ.EST,0.041742001,-0.009807486,0.041040741
Indonesia,IDN,Rule of Law: Percentile Rank,RL.PER.RNK,40.86538315,42.78845978,43.26922989
Indonesia,IDN,Political Stability and Absence of Violence/Terrorism: Standard Error,PV.STD.ERR,0.211722627,0.211090252,0.227150217
Indonesia,IDN,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,3.78,4.39,3.59
Indonesia,IDN,"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,3.48,4.18,3.35
Indonesia,IDN,Unemployment with intermediate education (% of total labor force with intermediate education),SL.UEM.INTM.ZS,6.95,7.71,6.21
Indonesia,IDN,"Unemployment with basic education, male (% of male labor force with basic education)",SL.UEM.BASC.MA.ZS,2.9,3.29,2.69
Indonesia,IDN,"Unemployment with advanced education, female (% of female labor force with advanced education)",SL.UEM.ADVN.FE.ZS,4.41,6.04,4.75
Indonesia,IDN,"Unemployment, youth male (% of male labor force ages 15-24) (national estimate)",SL.UEM.1524.MA.NE.ZS,14.52,16.24,13.87
Indonesia,IDN,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,38.88002608,39.20511459,39.46589906
Indonesia,IDN,Labor force with intermediate education (% of total working-age population with intermediate education),SL.TLF.INTM.ZS,70.69,72.19,72.1
Indonesia,IDN,"Labor force participation rate, total (% of total population ages 15+) (national estimate)",SL.TLF.CACT.NE.ZS,66.69,67.65,68.24
Indonesia,IDN,Ratio of female to male labor force participation rate (%) (national estimate),SL.TLF.CACT.FM.NE.ZS,63.70997424,64.59498905,65.31007752
Indonesia,IDN,"Labor force with basic education, male (% of male working-age population with basic education)",SL.TLF.BASC.MA.ZS,77.17,78.22,78.75
Indonesia,IDN,"Labor force with advanced education, female (% of female working-age population with advanced education)",SL.TLF.ADVN.FE.ZS,79.13,76.05,78.61
Indonesia,IDN,"Labor force participation rate for ages 15-24, total (%) (modeled ILO estimate)",SL.TLF.ACTI.1524.ZS,46.443,47.61,48.092
Indonesia,IDN,"Labor force participation rate for ages 15-24, female (%) (modeled ILO estimate)",SL.TLF.ACTI.1524.FE.ZS,37.794,38.206,39.984
Indonesia,IDN,GDP per person employed (constant 2017 PPP $),SL.GDP.PCAP.EM.KD,23179.89589,23878.42549,24343.99721
Indonesia,IDN,"Wage and salaried workers, male (% of male employment) (modeled ILO estimate)",SL.EMP.WORK.MA.ZS,53.37909,52.77163,52.95977
Indonesia,IDN,"Vulnerable employment, female (% of female employment) (modeled ILO estimate)",SL.EMP.VULN.FE.ZS,56.57682,57.22441,57.02799
Indonesia,IDN,"Employment to population ratio, 15+, male (%) (national estimate)",SL.EMP.TOTL.SP.MA.NE.ZS,78.27,78.5,79.46
Indonesia,IDN,"Self-employed, total (% of total employment) (modeled ILO estimate)",SL.EMP.SELF.ZS,51.19096,51.90482,51.74558
Indonesia,IDN,"Employers, male (% of male employment) (modeled ILO estimate)",SL.EMP.MPYR.MA.ZS,4.4842,4.648932,4.549835
Indonesia,IDN,"Employment to population ratio, ages 15-24, male (%) (modeled ILO estimate)",SL.EMP.1524.SP.MA.ZS,46.617,47.305,48.089
Indonesia,IDN,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,30.79004,29.71325,28.72393
Indonesia,IDN,Poverty gap at $6.85 a day (2017 PPP) (%),SI.POV.UMIC.GP,27.4,25.5,24.5
Indonesia,IDN,Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),SI.POV.LMIC,29.7,26.4,24.7
Indonesia,IDN,Income share held by lowest 20%,SI.DST.FRST.20,6.7,6.8,7.1
Indonesia,IDN,Income share held by highest 20%,SI.DST.05TH.20,45.9,45.6,45.0
Indonesia,IDN,"Domestic private health expenditure per capita, PPP (current international $)",SH.XPD.PVTD.PP.CD,167.8926918,170.4107561,181.3332125
Indonesia,IDN,Out-of-pocket expenditure per capita (current US$),SH.XPD.OOPC.PC.CD,40.80958071,39.88650726,41.91881496
Indonesia,IDN,Domestic general government health expenditure (% of general government expenditure),SH.XPD.GHED.GE.ZS,8.15006733,8.39312935,8.67721939
Indonesia,IDN,External health expenditure per capita (current US$),SH.XPD.EHEX.PC.CD,0.76520725,0.45321908,0.67067479
Indonesia,IDN,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2.90417194,2.86757827,2.90491366
Indonesia,IDN,"Tuberculosis case detection rate (%, all forms)",SH.TBS.DTEC.ZS,52.0,68.0,67.0
Indonesia,IDN,Regulatory Quality: Standard Error,RQ.STD.ERR,0.190728024,0.190973178,0.189988241
Indonesia,IDN,Regulatory Quality: Number of Sources,RQ.NO.SRC,10.0,10.0,10.0
Indonesia,IDN,"Rule of Law: Percentile Rank, Lower Bound of 90% Confidence Interval",RL.PER.RNK.LOWER,31.25,32.69230652,29.32692337
Indonesia,IDN,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,29.04761887,26.88679314,27.35848999
Indonesia,IDN,Coverage of social insurance programs in 4th quintile (% of population),per_si_allsi.cov_q4_tot,11.22315978,13.78031604,13.37404803
Indonesia,IDN,Coverage of social insurance programs (% of population),per_si_allsi.cov_pop_tot,9.285938485,11.09690111,10.85829192
Indonesia,IDN,Coverage of social safety net programs in 4th quintile (% of population),per_sa_allsa.cov_q4_tot,32.70892718,33.74964727,20.51946079
Indonesia,IDN,Coverage of social safety net programs (% of population),per_sa_allsa.cov_pop_tot,42.42441918,43.55745405,29.15143206
Indonesia,IDN,Coverage of unemployment benefits and ALMP in 4th quintile (% of population),per_lm_alllm.cov_q4_tot,9.319363721,11.44157592,10.51199155
Indonesia,IDN,Coverage of unemployment benefits and ALMP (% of population),per_lm_alllm.cov_pop_tot,7.764673712,9.475784516,9.125167419
Indonesia,IDN,Benefit incidence of social protection and labor programs to poorest quintile (% of total SPL benefits),per_allsp.ben_q1_tot,31.96170039,30.68316176,28.8705484
Indonesia,IDN,"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,4695.658691,4761.208348,4752.310403
Indonesia,IDN,Taxes less subsidies on products (current LCU),NY.TAX.NIND.CN,5.23E14,6.02E14,6.51E14
Indonesia,IDN,Net primary income (Net income from abroad) (current US$),NY.GSR.NFCY.CD,-3.2180787912E10,-3.1058906177E10,-3.402122109E10
Indonesia,IDN,Gross savings (current US$),NY.GNS.ICTR.CD,3.14E11,3.3E11,3.46E11
Indonesia,IDN,GNI per capita growth (annual %),NY.GNP.PCAP.KD.ZG,4.017851883,4.341455987,4.005070581
Indonesia,IDN,"GNI, PPP (constant 2017 international $)",NY.GNP.MKTP.PP.KD,2.8E12,2.95E12,3.1E12
Indonesia,IDN,GNI (constant 2015 US$),NY.GNP.MKTP.KD,9.2E11,9.69E11,1.02E12
Indonesia,IDN,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,9.34E11,1.03E12,1.1E12
Indonesia,IDN,Gross domestic savings (current US$),NY.GDS.TOTL.CD,3.41E11,3.54E11,3.72E11
Indonesia,IDN,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,10941.92095,11669.71728,12358.24225
Indonesia,IDN,GDP per capita (current LCU),NY.GDP.PCAP.CN,5.137952621E7,5.556195533E7,5.873020318E7
Indonesia,IDN,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,2.89E12,3.12E12,3.33E12
Indonesia,IDN,GDP: linked series (current LCU),NY.GDP.MKTP.CN.AD,1.36E16,1.48E16,1.58E16
Indonesia,IDN,Forest rents (% of GDP),NY.GDP.FRST.RT.ZS,0.499027964,0.487970159,0.429369566
Indonesia,IDN,Gross value added at basic prices (GVA) (current US$),NY.GDP.FCST.CD,9.77E11,1.0E12,1.07E12
Indonesia,IDN,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,137.0919426,142.3265565,144.6016302
Indonesia,IDN,Exports as a capacity to import (constant LCU),NY.EXP.CAPM.KN,2.07E15,2.1E15,2.0E15
Indonesia,IDN,"Adjusted net savings, including particulate emission damage (current US$)",NY.ADJ.SVNG.CD,1.23E11,1.14E11,1.04E11
Indonesia,IDN,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,6.10753696,5.762463563,4.517971128
Indonesia,IDN,Adjusted savings: net national savings (current US$),NY.ADJ.NNAT.CD,1.32E11,1.34E11,1.22E11
Indonesia,IDN,Adjusted savings: particulate emission damage (current US$),NY.ADJ.DPEM.CD,5.581426929E9,5.609798286E9,5.922455677E9
Indonesia,IDN,Adjusted savings: mineral depletion (current US$),NY.ADJ.DMIN.CD,2.02480766E9,3.875547506E9,3.748193943E9
Indonesia,IDN,Adjusted savings: net forest depletion (current US$),NY.ADJ.DFOR.CD,0.0,0.0,0.0
Indonesia,IDN,Adjusted savings: education expenditure (current US$),NY.ADJ.AEDU.CD,3.212621151E10,3.3033533548E10,3.5446533215E10
Indonesia,IDN,"Services, value added (constant 2015 US$)",NV.SRV.TOTL.KD,4.16E11,4.4E11,4.69E11
Indonesia,IDN,Textiles and clothing (% of value added in manufacturing),NV.MNF.TXTL.ZS.UN,12.51469328,12.88407464,12.88407464
Indonesia,IDN,"Food, beverages and tobacco (% of value added in manufacturing)",NV.MNF.FBTO.ZS.UN,22.88830612,23.94704182,23.94704182
Indonesia,IDN,"Industry (including construction), value added (annual % growth)",NV.IND.TOTL.KD.ZG,4.091131457,4.343263312,3.809958372
Indonesia,IDN,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,20.16002236,19.86319338,19.70353909
Indonesia,IDN,"Manufacturing, value added (current LCU)",NV.IND.MANF.CN,2.74E15,2.95E15,3.12E15
Indonesia,IDN,"Agriculture, forestry, and fishing, value added (constant 2015 US$)",NV.AGR.TOTL.KD,1.25E11,1.3E11,1.34E11
Indonesia,IDN,Trade (% of GDP),NE.TRD.GNFS.ZS,39.35549707,43.07430896,37.62777754
Indonesia,IDN,"Time to import, border compliance (hours)",IC.IMP.TMBC,99.36,99.36,99.36
Indonesia,IDN,"Time to export, documentary compliance (hours)",IC.EXP.TMDC,61.32,61.32,61.32
Indonesia,IDN,Time required to get electricity (days),IC.ELC.TIME,34.0,34.0,32.24
Indonesia,IDN,Ease of doing business score (0 = lowest performance to 100 = best performance),IC.BUS.DFRN.XQ,66.86799,68.184,69.57879
Indonesia,IDN,"Government Effectiveness: Percentile Rank, Upper Bound of 90% Confidence Interval",GE.PER.RNK.UPPER,65.86538696,69.2307663,69.71154022
Indonesia,IDN,Government Effectiveness: Estimate,GE.EST,0.014091857,0.176904798,0.173593521
Indonesia,IDN,Expense (current LCU),GC.XPN.TOTL.CN,1.94E15,2.2E15,2.29E15
Indonesia,IDN,Interest payments (% of revenue),GC.XPN.INTP.RV.ZS,12.99312099,13.27458999,14.03565864
Indonesia,IDN,Compensation of employees (% of expense),GC.XPN.COMP.ZS,15.94352967,15.61095979,16.23801261
Indonesia,IDN,"Taxes on income, profits and capital gains (current LCU)",GC.TAX.YPKG.CN,6.47E14,7.5E14,7.72E14
Indonesia,IDN,Other taxes (current LCU),GC.TAX.OTHR.CN,2.19E13,2.49E13,2.68E13
Indonesia,IDN,Customs and other import duties (current LCU),GC.TAX.IMPT.CN,3.45E13,3.88E13,3.68E13
Indonesia,IDN,Taxes on exports (% of tax revenue),GC.TAX.EXPT.ZS,0.308975026,0.445648887,0.228414633
Indonesia,IDN,Social contributions (% of revenue),GC.REV.SOCL.ZS,0.0,0.0,0.0
Indonesia,IDN,Net lending (+) / net borrowing (-) (% of GDP),GC.NLD.TOTL.GD.ZS,-2.506185357,-1.813650732,-2.195798267
Indonesia,IDN,"Net incurrence of liabilities, total (% of GDP)",GC.LBL.TOTL.GD.ZS,3.157336681,2.507143183,2.763521053
Indonesia,IDN,Net acquisition of financial assets (% of GDP),GC.AST.TOTL.GD.ZS,0.651151324,0.693492451,0.567722786
Indonesia,IDN,Domestic credit to private sector (% of GDP),FS.AST.PRVT.GD.ZS,38.73234956,38.80544967,37.74899336
Indonesia,IDN,Deposit interest rate (%),FR.INR.DPST,6.518333333,6.129166667,6.688333333
Indonesia,IDN,Broad money growth (annual %),FM.LBL.BMNY.ZG,8.275528079,6.290289124,6.540404881
Indonesia,IDN,Claims on private sector (annual growth as % of broad money),FM.AST.PRVT.ZG.M3,5.931838938,8.412275832,4.913821454
Indonesia,IDN,Claims on other sectors of the domestic economy (annual growth as % of broad money),FM.AST.DOMO.ZG.M3,7.515375895,11.77070689,5.462194563
Indonesia,IDN,Total reserves (% of total external debt),FI.RES.TOTL.DT.ZS,36.82936817,31.78727256,32.12742923
Indonesia,IDN,"Automated teller machines (ATMs) (per 100,000 adults)",FB.ATM.TOTL.P5,55.1405066,54.37464798,53.40975505
Indonesia,IDN,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,12.16569636,12.16569636,12.1657
Indonesia,IDN,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,222.635,222.635,222.635
Indonesia,IDN,"Annual freshwater withdrawals, agriculture (% of total freshwater withdrawal)",ER.H2O.FWAG.ZS,85.2067285,85.2067285,85.2067285
Indonesia,IDN,Aquaculture production (metric tons),ER.FSH.AQUA.MT,1.6118238E7,1.5771806E7,1.542562733E7
Indonesia,IDN,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,3.5135475E7,3.5822488E7,3.6532764E7
Indonesia,IDN,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,94798.17,98121.05,98088.58
Indonesia,IDN,Agricultural nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.AG.KT.CE,85527.46,88406.41,87976.22
Indonesia,IDN,Methane emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.METH.EG.KT.CE,55074.0,54917.5,56079.9
Indonesia,IDN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.955863309,2.160475982,2.299258412
Indonesia,IDN,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,0.544538721,0.577465837,0.590701267
Indonesia,IDN,"Unemployment, male (% of male labor force) (national estimate)",SL.UEM.TOTL.MA.NE.ZS,3.97,4.52,3.75
Indonesia,IDN,"Share of youth not in education, employment or training, male (% of male youth population)",SL.UEM.NEET.MA.ZS,15.27,15.8,15.08
Indonesia,IDN,"Unemployment with intermediate education, female (% of female labor force with intermediate education)",SL.UEM.INTM.FE.ZS,7.53,8.3,6.6
Indonesia,IDN,Unemployment with advanced education (% of total labor force with advanced education),SL.UEM.ADVN.ZS,4.21,5.31,4.38
Indonesia,IDN,"Unemployment, youth total (% of total labor force ages 15-24) (national estimate)",SL.UEM.1524.NE.ZS,14.45,16.28,13.58
Indonesia,IDN,"Unemployment, youth female (% of female labor force ages 15-24) (national estimate)",SL.UEM.1524.FE.NE.ZS,14.35,16.35,13.17
Indonesia,IDN,"Part time employment, male (% of total male employment)",SL.TLF.PART.MA.ZS,24.58,25.8,26.24
Indonesia,IDN,"Labor force with intermediate education, female (% of female working-age population with intermediate education)",SL.TLF.INTM.FE.ZS,52.51,54.2,55.07
Indonesia,IDN,"Labor force participation rate, male (% of male population ages 15+) (national estimate)",SL.TLF.CACT.MA.NE.ZS,81.51,82.22,82.56
Indonesia,IDN,"Labor force participation rate, female (% of female population ages 15+) (national estimate)",SL.TLF.CACT.FE.NE.ZS,51.93,53.11,53.92
Indonesia,IDN,Labor force with advanced education (% of total working-age population with advanced education),SL.TLF.ADVN.ZS,84.87,81.86,84.08
Indonesia,IDN,"Labor force participation rate, male (% of male population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.MA.ZS,83.448,84.17,84.531
Indonesia,IDN,"Labor force participation rate for ages 15-24, male (%) (modeled ILO estimate)",SL.TLF.ACTI.1524.MA.ZS,54.653,56.537,55.789
Indonesia,IDN,"Employment in services, male (% of male employment) (modeled ILO estimate)",SL.SRV.EMPL.MA.ZS,42.51224,43.20876,43.86496
Indonesia,IDN,"Employment in industry, male (% of male employment) (modeled ILO estimate)",SL.IND.EMPL.MA.ZS,25.44337,25.69789,26.00211
Indonesia,IDN,"Contributing family workers, male (% of male employment) (modeled ILO estimate)",SL.FAM.WORK.MA.ZS,5.887859,6.278655,5.895572
Indonesia,IDN,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",SL.EMP.VULN.ZS,47.76994,48.33474,48.24773
Indonesia,IDN,"Employment to population ratio, 15+, total (%) (national estimate)",SL.EMP.TOTL.SP.NE.ZS,64.17,64.68,65.79
Indonesia,IDN,"Employment to population ratio, 15+, female (%) (national estimate)",SL.EMP.TOTL.SP.FE.NE.ZS,50.12,50.89,52.11
Indonesia,IDN,"Self-employed, female (% of female employment) (modeled ILO estimate)",SL.EMP.SELF.FE.ZS,58.33564,59.12804,58.9215
Indonesia,IDN,"Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)",SL.EMP.1524.SP.ZS,39.676,39.796,41.557
Indonesia,IDN,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,32.363,31.886,34.676
Indonesia,IDN,"Employment in agriculture, female (% of female employment) (modeled ILO estimate)",SL.AGR.EMPL.FE.ZS,28.82813,27.5807,26.5717
Indonesia,IDN,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,10.6,9.8,9.4
Indonesia,IDN,Poverty gap at $2.15 a day (2017 PPP) (%),SI.POV.GAPS,1.0,0.8,0.6
Indonesia,IDN,Income share held by third 20%,SI.DST.03RD.20,15.0,15.0,15.2
Indonesia,IDN,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,52.83429337,50.91791916,50.50718689
Indonesia,IDN,"Domestic general government health expenditure per capita, PPP (current international $)",SH.XPD.GHED.PP.CD,147.6989562,162.9112555,175.694602
Indonesia,IDN,Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,46.47950745,48.67710495,48.93664932
Indonesia,IDN,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,317.7721968,334.6773833,359.0245883
Indonesia,IDN,"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,2.4,2.4,2.4
Indonesia,IDN,"Prevalence of stunting, height for age (modeled estimate, % of children under 5)",SH.STA.STNT.ME.ZS,32.3,32.2,32.0
Indonesia,IDN,Political Stability and Absence of Violence/Terrorism: Number of Sources,PV.NO.SRC,9.0,9.0,8.0
Indonesia,IDN,Coverage of social insurance programs in 3rd quintile (% of population),per_si_allsi.cov_q3_tot,7.251568767,8.765313243,8.704298909
Indonesia,IDN,Coverage of social safety net programs in 3rd quintile (% of population),per_sa_allsa.cov_q3_tot,45.56403823,45.6829774,30.4280054
Indonesia,IDN,Benefit incidence of social safety net programs to poorest quintile (% of total safety net benefits),per_sa_allsa.ben_q1_tot,31.96170039,30.68316176,28.8705484
Indonesia,IDN,Coverage of unemployment benefits and ALMP in 3rd quintile (% of population),per_lm_alllm.cov_q3_tot,7.890517308,9.786821757,9.738683014
Indonesia,IDN,Adequacy of social protection and labor programs (% of total welfare of beneficiary households),per_allsp.adq_pop_tot,3.16716992,3.518007426,4.274139852
Indonesia,IDN,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,13380.83388,14236.93877,14147.67136
Indonesia,IDN,Net secondary income (Net current transfers from abroad) (current LCU),NY.TRF.NCTR.CN,6.02E13,9.82E13,1.08E14
Indonesia,IDN,Taxes less subsidies on products (current US$),NY.TAX.NIND.CD,3.9102936626E10,4.2284202275E10,4.6049655917E10
Indonesia,IDN,Gross savings (% of GDP),NY.GNS.ICTR.ZS,30.87836344,31.6805228,30.90271351
Indonesia,IDN,"GNI per capita, PPP (constant 2017 international $)",NY.GNP.PCAP.PP.KD,10595.2164,11055.20306,11497.97174
Indonesia,IDN,GNI per capita (constant 2015 US$),NY.GNP.PCAP.KD,3477.095019,3628.051569,3773.357595
Indonesia,IDN,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,2.8E12,3.02E12,3.23E12
Indonesia,IDN,GNI: linked series (current LCU),NY.GNP.MKTP.CN.AD,1.32E16,1.44E16,1.54E16
Indonesia,IDN,Gross domestic income (constant LCU),NY.GDY.TOTL.KN,9.83E15,1.02E16,1.07E16
Indonesia,IDN,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,3.080161772,4.216633744,3.235839677
Indonesia,IDN,GDP per capita (constant LCU),NY.GDP.PCAP.KN,3.74781517E7,3.903836127E7,4.061517364E7
Indonesia,IDN,GDP per capita (current US$),NY.GDP.PCAP.CD,3839.785069,3902.661668,4151.227543
Indonesia,IDN,GDP (constant LCU),NY.GDP.MKTP.KN,9.91E15,1.04E16,1.09E16
Indonesia,IDN,GDP (current LCU),NY.GDP.MKTP.CN,1.36E16,1.48E16,1.58E16
Indonesia,IDN,Gross value added at basic prices (GVA) (constant LCU),NY.GDP.FCST.KN,9.53E15,1.0E16,1.05E16
Indonesia,IDN,Discrepancy in expenditure estimate of GDP (constant LCU),NY.GDP.DISC.KN,9.25E13,9.77E13,6.39E13
Indonesia,IDN,"Inflation, GDP deflator: linked series (annual %)",NY.GDP.DEFL.KD.ZG.AD,4.292678122,3.818323569,1.5984885
